PRICE,DATE,QUARTER,MONTH,YEAR,NEIGHBORHOOD,CLUSTER,WARD,LOTSIZE,FLOORSPACE,AGE,BEDROOM,BATHROOM,HALFBATHROOM,FLOOR,HEAT,AC,FIREPLACE,BTYPE,CBD,METRO,POPU,SCHOOL,INCOME,VCRIMES,PCRIMES,FORE,BLACK,WHITE,HIS,ASIAN,POVERTY,UNEM,TEENMUM,VACANCY,OWNER,VOLUMN,MPRICE,FEMALEHEADED,LOWWEIGHT,SUBPRIME
399,28/02/2008,1,2,"2,008",COLUMBIA HEIGHTS,2,1,1260,1278,81,3,3,1,1,0,1,0,3,4698.45,816.820,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
156,08/02/2008,1,2,"2,008",MOUNT PLEASANT,2,1,2125,2246,83,5,3,1,1,0,1,0,3,4706.79,1106.584,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
287,16/10/2009,8,22,"2,009",MOUNT PLEASANT,2,1,2125,2264,24,3,2,1,1,0,1,2,3,4705.40,1102.479,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
170,02/11/2009,8,23,"2,009",COLUMBIA HEIGHTS,2,1,1889,1920,83,4,3,0,1,0,1,0,3,4704.94,425.730,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
211,05/05/2009,6,17,"2,009",COLUMBIA HEIGHTS,2,1,1594,1344,94,3,1,1,1,0,0,0,3,4703.50,252.977,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
190,03/08/2009,7,20,"2,009",COLUMBIA HEIGHTS,2,1,1992,1472,98,3,1,0,1,0,1,0,3,4691.94,613.101,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
343,10/06/2008,2,6,"2,008",COLUMBIA HEIGHTS,2,1,1425,1258,98,3,2,0,1,0,0,0,3,4693.49,540.890,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
342,05/06/2009,6,18,"2,009",MOUNT PLEASANT,2,1,2275,2312,99,3,2,1,1,0,1,0,3,4697.01,1174.603,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
414,15/05/2008,2,5,"2,008",MOUNT PLEASANT,2,1,7000,2614,116,3,3,0,1,0,1,1,1,4694.39,958.392,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
471,10/11/2009,8,23,"2,009",MOUNT PLEASANT,2,1,1877,1020,70,2,2,0,1,0,1,0,3,4689.32,880.876,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
582,28/07/2008,3,7,"2,008",MOUNT PLEASANT,2,1,731,743,42,2,1,1,1,1,1,0,4,4692.30,1192.402,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
399,26/03/2008,1,3,"2,008",MOUNT PLEASANT,2,1,2275,1718,93,3,1,0,1,0,0,0,3,4692.34,1161.142,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
424,21/07/2009,7,19,"2,009",MOUNT PLEASANT,2,1,1066,1085,43,2,2,0,1,1,1,0,4,4692.30,1192.402,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
588,04/05/2009,6,17,"2,009",MOUNT PLEASANT,2,1,684,619,43,1,1,1,1,1,1,0,4,4692.30,1192.402,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
302,23/04/2008,2,4,"2,008",MOUNT PLEASANT,2,1,2167,2083,93,4,2,0,1,0,1,0,3,4690.83,1156.791,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
220,17/12/2009,8,24,"2,009",COLUMBIA HEIGHTS,2,1,1260,1386,84,3,2,0,1,0,1,0,3,4680.50,781.426,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
409,31/03/2008,1,3,"2,008",MOUNT PLEASANT,2,1,1877,1020,69,4,2,2,1,0,0,0,3,4683.23,872.342,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
313,22/06/2009,6,18,"2,009",MOUNT PLEASANT,2,1,2415,1480,86,4,1,0,1,0,0,0,3,4685.98,1101.395,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
416,01/08/2008,3,8,"2,008",COLUMBIA HEIGHTS,2,1,1992,1608,97,5,3,1,1,0,1,2,3,4680.42,584.312,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
455,27/10/2008,4,10,"2,008",COLUMBIA HEIGHTS,2,1,1603,1344,96,5,3,1,1,0,1,0,3,4681.39,121.972,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
507,05/11/2009,8,23,"2,009",MOUNT PLEASANT,2,1,2327,1144,87,3,1,0,1,0,1,0,3,4669.60,1201.763,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
380,29/07/2009,7,19,"2,009",COLUMBIA HEIGHTS,2,1,1648,1748,87,6,3,0,1,0,1,1,3,4663.53,481.151,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
293,31/07/2008,3,7,"2,008",COLUMBIA HEIGHTS,2,1,1541,1364,96,3,2,0,1,0,0,1,3,4663.37,74.420,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
200,27/02/2009,5,14,"2,009",MOUNT PLEASANT,2,1,2640,1672,86,4,1,1,1,0,0,1,3,4666.99,1114.017,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
428,22/04/2008,2,4,"2,008",MOUNT PLEASANT,2,1,1934,1670,99,3,1,1,1,0,1,0,3,4663.75,865.789,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
390,02/11/2009,8,23,"2,009",MOUNT PLEASANT,2,1,2002,1550,100,3,3,0,1,0,1,1,3,4660.45,864.304,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
194,25/04/2008,2,4,"2,008",COLUMBIA HEIGHTS,2,1,1726,1652,99,3,1,0,1,0,0,0,3,4659.84,438.879,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
341,26/05/2009,6,17,"2,009",COLUMBIA HEIGHTS,2,1,1500,1641,82,4,3,1,1,0,1,0,3,4655.11,780.479,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
252,26/11/2008,4,11,"2,008",MOUNT PLEASANT,2,1,2166,1628,98,3,2,0,1,0,0,0,3,4662.63,1073.447,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
435,11/02/2009,5,14,"2,009",COLUMBIA HEIGHTS,2,1,1692,1334,98,4,3,1,1,0,1,1,3,4656.98,645.242,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
364,17/08/2009,7,20,"2,009",COLUMBIA HEIGHTS,2,1,1500,1400,82,3,2,2,1,0,1,0,3,4652.39,777.558,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
453,15/09/2008,3,9,"2,008",MOUNT PLEASANT,2,1,347,645,61,1,1,0,1,1,0,0,4,4656.85,1016.654,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
415,25/01/2008,1,1,"2,008",MOUNT PLEASANT,2,1,3578,1834,86,4,3,0,1,0,1,1,2,4656.49,1195.532,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
171,21/05/2009,6,17,"2,009",COLUMBIA HEIGHTS,2,1,1780,1564,89,3,1,0,1,0,0,0,3,4652.79,435.782,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
453,18/11/2009,8,23,"2,009",COLUMBIA HEIGHTS,2,1,1661,1280,98,3,3,0,1,0,1,0,3,4642.99,611.240,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
326,16/11/2009,8,23,"2,009",MOUNT PLEASANT,2,1,2667,2529,97,6,2,0,1,0,1,0,3,4641.27,1188.070,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
160,17/11/2008,4,11,"2,008",COLUMBIA HEIGHTS,2,1,1764,1742,100,3,2,0,1,0,0,1,3,4635.83,381.009,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
117,17/01/2008,1,1,"2,008",COLUMBIA HEIGHTS,2,1,2092,2352,100,4,4,0,1,0,1,0,3,4630.55,69.739,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
238,19/05/2009,6,17,"2,009",COLUMBIA HEIGHTS,2,1,1046,1472,101,2,2,0,1,0,1,0,4,4628.58,71.925,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
380,25/11/2009,8,23,"2,009",COLUMBIA HEIGHTS,2,1,1630,1280,88,3,2,0,1,0,0,0,3,4629.14,189.133,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
320,18/11/2008,4,11,"2,008",COLUMBIA HEIGHTS,2,1,1046,1424,100,3,2,0,1,0,1,0,4,4628.58,71.925,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
222,19/11/2009,8,23,"2,009",COLUMBIA HEIGHTS,2,1,1328,1592,101,4,2,1,1,0,1,0,3,4628.40,338.795,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
328,17/08/2009,7,20,"2,009",COLUMBIA HEIGHTS,2,1,1510,1280,98,3,2,1,1,0,0,0,3,4616.43,614.139,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
540,08/12/2008,4,12,"2,008",MOUNT PLEASANT,2,1,217,537,88,1,1,0,1,1,1,0,4,4617.61,795.246,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
476,26/10/2009,8,22,"2,009",MOUNT PLEASANT,2,1,217,578,89,2,1,0,1,1,1,0,4,4617.61,795.246,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
482,30/09/2009,7,21,"2,009",MOUNT PLEASANT,2,1,174,463,89,1,1,0,1,1,1,1,4,4617.61,795.246,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
478,11/02/2008,1,2,"2,008",MOUNT PLEASANT,2,1,203,554,88,1,1,0,1,1,1,1,4,4617.61,795.246,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
559,08/02/2008,1,2,"2,008",MOUNT PLEASANT,2,1,174,465,88,1,1,0,1,1,1,1,4,4617.61,795.246,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
533,27/02/2008,1,2,"2,008",MOUNT PLEASANT,2,1,203,542,88,1,1,0,1,1,1,0,4,4617.61,795.246,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
366,01/04/2008,2,4,"2,008",MOUNT PLEASANT,2,1,232,949,88,2,2,0,1,1,1,0,4,4617.61,795.246,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
507,14/08/2008,3,8,"2,008",MOUNT PLEASANT,2,1,188,471,88,1,1,0,1,1,1,1,4,4617.61,795.246,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
506,19/03/2008,1,3,"2,008",MOUNT PLEASANT,2,1,203,524,88,1,1,0,1,1,1,0,4,4617.61,795.246,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
389,07/08/2008,3,8,"2,008",MOUNT PLEASANT,2,1,275,759,88,2,1,0,1,1,1,1,4,4617.61,795.246,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
497,21/04/2008,2,4,"2,008",MOUNT PLEASANT,2,1,217,535,88,1,1,0,1,1,1,0,4,4617.61,795.246,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
467,07/05/2008,2,5,"2,008",MOUNT PLEASANT,2,1,203,525,88,1,1,0,1,1,1,1,4,4617.61,795.246,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
521,27/06/2008,2,6,"2,008",MOUNT PLEASANT,2,1,232,595,88,2,2,0,1,1,1,1,4,4617.61,795.246,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
551,24/06/2008,2,6,"2,008",MOUNT PLEASANT,2,1,174,472,88,1,1,0,1,1,1,1,4,4617.61,795.246,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
485,30/09/2009,7,21,"2,009",COLUMBIA HEIGHTS,2,1,284,556,71,1,1,0,1,0,0,0,4,4612.70,770.412,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
229,04/08/2009,7,20,"2,009",COLUMBIA HEIGHTS,2,1,1680,1680,89,3,1,1,1,0,1,0,3,4605.41,131.542,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
361,29/10/2009,8,22,"2,009",COLUMBIA HEIGHTS,2,1,2125,1814,101,4,3,1,1,0,1,0,3,4605.73,494.921,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
300,02/06/2009,6,18,"2,009",COLUMBIA HEIGHTS,2,1,1963,1502,96,3,3,1,0,0,1,0,3,4608.71,303.431,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
220,04/08/2008,3,8,"2,008",COLUMBIA HEIGHTS,2,1,1416,1520,87,4,2,0,1,0,0,0,3,4605.71,121.666,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
205,02/10/2009,8,22,"2,009",COLUMBIA HEIGHTS,2,1,1708,1330,89,3,1,1,1,0,0,0,3,4608.63,373.499,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
475,20/03/2009,5,15,"2,009",MOUNT PLEASANT,2,1,2380,1496,87,3,2,0,1,0,0,1,3,4605.16,832.421,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
185,22/10/2009,8,22,"2,009",COLUMBIA HEIGHTS,2,1,1574,1700,68,3,2,1,1,0,1,0,3,4597.66,114.605,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
140,22/10/2009,8,22,"2,009",COLUMBIA HEIGHTS,2,1,1152,1430,100,3,1,0,1,0,0,0,3,4594.78,236.549,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
237,01/08/2008,3,8,"2,008",COLUMBIA HEIGHTS,2,1,1820,1520,88,3,1,1,1,0,0,0,3,4596.66,188.477,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
399,25/03/2008,1,3,"2,008",COLUMBIA HEIGHTS,2,1,1245,952,85,3,1,0,1,0,0,0,3,4598.85,358.854,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
306,24/06/2008,2,6,"2,008",MOUNT PLEASANT,2,1,942,1705,26,3,2,1,1,0,1,2,4,4593.75,756.459,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
381,08/07/2008,3,7,"2,008",MOUNT PLEASANT,2,1,979,1528,26,2,2,1,1,0,1,1,4,4593.75,756.459,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
386,28/02/2008,1,2,"2,008",MOUNT PLEASANT,2,1,962,1128,98,2,2,0,1,1,1,1,4,4588.43,1138.287,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
550,05/12/2008,4,12,"2,008",MOUNT PLEASANT,2,1,566,494,113,1,1,0,1,0,1,0,4,4582.03,782.062,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
233,03/03/2009,5,15,"2,009",MOUNT PLEASANT,2,1,2068,2448,98,4,2,1,1,0,0,1,3,4581.81,819.782,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
431,11/06/2009,6,18,"2,009",COLUMBIA HEIGHTS,2,1,3841,1613,99,3,1,0,1,0,0,0,3,4578.65,289.475,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
570,09/04/2008,2,4,"2,008",MOUNT PLEASANT,2,1,376,675,104,2,1,1,1,1,1,0,4,4581.32,954.780,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
1716,17/07/2008,3,7,"2,008",COLUMBIA HEIGHTS,2,1,1337,874,103,2,2,0,1,0,1,0,4,4573.56,133.461,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
1816,17/07/2008,3,7,"2,008",COLUMBIA HEIGHTS,2,1,614,826,103,2,2,0,1,0,1,0,4,4573.56,133.461,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
2016,17/07/2008,3,7,"2,008",COLUMBIA HEIGHTS,2,1,576,744,103,2,2,0,1,0,1,0,4,4573.56,133.461,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
2027,17/07/2008,3,7,"2,008",COLUMBIA HEIGHTS,2,1,614,740,103,2,2,0,1,0,1,0,4,4573.56,133.461,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
1114,17/07/2008,3,7,"2,008",COLUMBIA HEIGHTS,2,1,1071,1346,103,2,2,1,1,0,1,0,4,4573.56,133.461,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
228,15/10/2008,4,10,"2,008",MOUNT PLEASANT,2,1,1555,2846,104,6,4,0,1,0,0,0,3,4575.74,927.298,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
399,20/03/2009,5,15,"2,009",MOUNT PLEASANT,2,1,983,1164,99,2,2,0,1,1,1,1,4,4575.99,1109.183,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
321,13/05/2009,6,17,"2,009",COLUMBIA HEIGHTS,2,1,2125,1426,99,3,2,0,0,0,0,1,3,4565.13,502.644,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
416,29/04/2008,2,4,"2,008",COLUMBIA HEIGHTS,2,1,654,917,82,2,2,0,1,0,1,0,4,4568.73,354.962,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
355,11/04/2008,2,4,"2,008",COLUMBIA HEIGHTS,2,1,724,987,82,2,2,0,1,0,1,0,4,4568.73,354.962,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
330,28/04/2008,2,4,"2,008",COLUMBIA HEIGHTS,2,1,801,999,82,2,2,0,1,0,1,0,4,4568.73,354.962,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
377,17/04/2008,2,4,"2,008",COLUMBIA HEIGHTS,2,1,746,1020,82,2,2,0,1,0,1,0,4,4568.73,354.962,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
183,06/07/2009,7,19,"2,009",COLUMBIA HEIGHTS,2,1,5000,1638,109,5,2,0,1,0,0,0,1,4565.73,369.639,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
74,07/05/2009,6,17,"2,009",MOUNT PLEASANT,2,1,1400,2600,98,5,2,1,1,0,0,0,2,4562.78,964.134,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
311,13/03/2009,5,15,"2,009",MOUNT PLEASANT,2,1,2066,2622,100,5,3,1,1,0,1,0,3,4562.79,1003.587,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
457,23/05/2008,2,5,"2,008",MOUNT PLEASANT,2,1,2067,1969,99,7,3,1,1,0,1,0,3,4561.43,999.340,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
469,07/02/2008,1,2,"2,008",COLUMBIA HEIGHTS,2,1,1850,1944,98,3,3,0,1,0,1,0,3,4538.71,609.427,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
236,04/02/2009,5,14,"2,009",COLUMBIA HEIGHTS,2,1,1832,1356,97,3,3,0,1,0,1,0,3,4542.38,183.777,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
337,30/07/2009,7,19,"2,009",COLUMBIA HEIGHTS,2,1,2323,1560,98,4,2,0,1,0,0,0,3,4537.02,155.506,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
324,04/09/2008,3,9,"2,008",COLUMBIA HEIGHTS,2,1,2220,2224,98,3,3,0,1,0,1,0,3,4540.74,639.593,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
155,20/11/2009,8,23,"2,009",COLUMBIA HEIGHTS,2,1,2098,1360,89,3,1,0,1,0,0,1,3,4533.16,208.828,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
354,07/05/2008,2,5,"2,008",COLUMBIA HEIGHTS,2,1,1382,1412,99,3,2,0,1,0,1,0,3,4534.73,365.858,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
285,25/09/2009,7,21,"2,009",MOUNT PLEASANT,2,1,606,826,106,2,1,0,1,0,1,1,4,4530.08,739.484,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
237,15/01/2009,5,13,"2,009",COLUMBIA HEIGHTS,2,1,2009,1360,92,3,1,1,1,0,0,0,3,4531.18,214.629,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
309,17/12/2008,4,12,"2,008",MOUNT PLEASANT,2,1,2869,2592,104,6,3,0,1,0,0,1,3,4534.04,905.326,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
351,09/12/2009,8,24,"2,009",COLUMBIA HEIGHTS,2,1,1500,1442,100,4,2,0,1,0,1,0,3,4529.16,424.363,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
619,19/05/2008,2,5,"2,008",COLUMBIA HEIGHTS,2,1,1440,1212,92,5,4,1,1,0,1,1,3,4530.35,403.158,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
597,29/05/2009,6,17,"2,009",COLUMBIA HEIGHTS,2,1,258,452,85,1,1,,1,0,1,0,4,4522.27,656.533,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
224,04/04/2008,2,4,"2,008",COLUMBIA HEIGHTS,2,1,2009,1696,91,3,1,1,1,0,0,1,3,4524.66,200.845,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
347,04/02/2009,5,14,"2,009",COLUMBIA HEIGHTS,2,1,1372,2184,99,3,3,1,1,0,1,0,3,4526.09,319.154,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
220,15/12/2008,4,12,"2,008",COLUMBIA HEIGHTS,2,1,2102,1528,91,4,3,1,1,0,1,1,3,4524.15,190.874,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
254,30/06/2008,2,6,"2,008",COLUMBIA HEIGHTS,2,1,2009,1360,83,3,2,1,1,0,1,1,3,4523.60,198.797,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
251,12/09/2008,3,9,"2,008",COLUMBIA HEIGHTS,2,1,2102,1640,91,3,2,1,1,0,1,1,3,4522.92,188.922,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
336,27/11/2009,8,23,"2,009",COLUMBIA HEIGHTS,2,1,1097,1056,1,2,2,0,1,0,1,1,4,4519.65,364.648,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
364,09/03/2009,5,15,"2,009",COLUMBIA HEIGHTS,2,1,268,671,99,1,1,0,1,0,0,1,4,4512.06,669.677,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
300,08/09/2009,7,21,"2,009",COLUMBIA HEIGHTS,2,1,1176,1208,1,2,2,0,1,0,1,0,4,4519.65,364.648,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
