Sample,PRICE,DATE,NEIGHBORHOOD,N_CAH,N_CE,N_OC1,N_OC2,N_RSW,CLUSTER,WARD,OUTLIER 3s,LOTSIZE,FLOORSPACE,AGE,BEDROOM,BATHROOM,HALFBATHROOM,FLOOR,HEAT,AC,FIREPLACE,BTYPE,CBD,METRO,POPU,SCHOOL,INCOME,VCRIMES,PCRIMES,FORE,BLACK,WHITE,HIS,ASIAN,POVERTY,UNEM,TEENMUM,VACANCY,OWNER,VOLUMN,MPRICE,FEMALEHEADED,LOWWEIGHT,SUBPRIME
0.1415566988,451,15/12/2009,R.L.A. SW,0,0,0,0,1,9,6,,84,528,49,0,1,0,1,0,1,0,4,1674.32,586.68,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.1548155534,378,22/02/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,575,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.155346533,757,25/03/2008,CAPITOL HILL,1,0,0,0,0,26,6,1,175,317,208,0,1,0,1,0,1,1,4,2245.02,232.45,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.1554767705,431,03/11/2008,R.L.A. SW,0,0,0,0,1,9,6,,347,463,41,0,1,0,1,0,1,0,4,2220.13,118.87,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.1555117815,576,25/07/2008,OLD CITY II,0,0,0,1,0,7,6,,54,460,3,0,1,0,1,1,1,0,4,1091.50,375.77,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.1602178364,449,11/12/2009,R.L.A. SW,0,0,0,0,1,9,6,,76,467,49,0,1,0,1,0,1,0,4,1674.32,586.68,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.1759681159,569,07/01/2008,CAPITOL HILL,1,0,0,0,0,26,6,,333,373,100,0,1,0,1,0,0,0,4,2579.31,825.55,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.1857714838,526,17/06/2008,CAPITOL HILL,1,0,0,0,0,26,6,,352,380,100,0,1,0,1,0,0,0,4,2579.31,825.55,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.1892140373,518,03/07/2008,CENTRAL,0,1,0,0,0,5,6,,60,453,4,0,1,0,1,1,1,0,4,1158.89,424.39,16160,6.48,203276,3.1,28,20,6.7,75,5.7,12,27,3.2,2.6,13,39,3,0,18,6,0.7
0.1903990862,449,28/12/2009,R.L.A. SW,0,0,0,0,1,9,6,,84,528,49,0,1,0,1,0,1,0,4,1674.32,586.68,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.1914869174,427,14/04/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,447,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.2016159773,608,13/03/2009,OLD CITY I,0,0,1,0,0,25,6,,582,717,135,0,1,0,1,0,1,1,4,1497.04,642.90,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.2023573628,357,13/03/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,582,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.2050608086,324,17/01/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,588,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.2059572946,511,02/12/2008,CAPITOL HILL,1,0,0,0,0,26,6,,156,360,63,0,1,0,0,0,1,0,4,2124.09,483.39,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.2261231117,496,20/03/2008,CENTRAL,0,1,0,0,0,5,6,,18,540,4,0,1,0,0,1,1,0,4,2765.74,979.52,16160,6.48,203276,3.1,28,20,6.7,75,5.7,12,27,3.2,2.6,13,39,3,0,18,6,0.7
0.2359171125,367,04/06/2008,R.L.A. SW,0,0,0,0,1,9,6,,347,463,41,0,1,0,1,0,1,0,4,2262.59,204.98,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.2391268302,470,07/02/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,554,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.2393107872,704,10/06/2008,CAPITOL HILL,1,0,0,0,0,26,6,1,166,301,208,0,1,0,1,0,1,1,4,2244.47,230.90,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.2418765596,509,19/10/2009,OLD CITY I,0,0,1,0,0,25,6,,746,371,98,0,1,0,1,0,1,0,3,3630.90,923.44,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.2566886004,479,05/02/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,486,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.2586222587,487,13/02/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,554,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.2600983214,392,12/03/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,554,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.2609589149,972,05/09/2008,OLD CITY I,0,0,1,0,0,25,6,1,900,252,88,0,1,0,1,0,1,0,3,3276.78,1076.09,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.2716532175,313,12/12/2008,R.L.A. SW,0,0,0,0,1,9,6,,347,463,41,0,1,0,1,0,1,0,4,2262.59,204.98,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.2795206478,253,05/03/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,582,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.2844635921,473,18/01/2008,CENTRAL,0,1,0,0,0,5,6,,51,603,4,0,1,0,0,1,1,0,4,634.27,248.49,16160,6.48,203276,3.1,28,20,6.7,75,5.7,12,27,3.2,2.6,13,39,3,0,18,6,0.7
0.2850796558,506,08/07/2009,CAPITOL HILL,1,0,0,0,0,26,6,1,254,464,209,0,1,0,1,0,1,1,4,2244.47,230.90,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.2870360813,450,30/12/2009,R.L.A. SW,0,0,0,0,1,9,6,,205,582,50,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.2911886357,392,01/08/2008,R.L.A. SW,0,0,0,0,1,9,6,,344,446,43,0,1,0,1,0,1,0,4,2566.34,474.95,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.29292851,510,24/03/2009,CAPITOL HILL,1,0,0,0,0,26,6,,354,382,101,0,1,0,1,0,0,0,4,2579.31,825.55,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.297914039,330,16/03/2009,R.L.A. SW,0,0,0,0,1,9,6,,205,575,50,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.3015781861,510,26/12/2008,OLD CITY I,0,0,1,0,0,25,6,,20,451,1,0,1,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.3198461516,502,06/02/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,588,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.3200724591,500,27/10/2009,CENTRAL,0,1,0,0,0,5,6,,18,540,5,0,1,0,0,1,1,0,4,1807.47,330.70,16160,6.48,203276,3.6,24,20,6.7,75,5.7,12,27,3.2,2.6,13,39,7,0,18,6,0.7
0.3542213166,452,05/02/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,575,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.3620548548,238,03/07/2008,R.L.A. SW,0,0,0,0,1,9,6,,347,463,41,0,1,0,1,0,1,0,4,2220.13,118.87,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.3756509422,423,15/12/2009,R.L.A. SW,0,0,0,0,1,9,6,,76,469,49,0,1,0,1,0,1,0,4,1674.32,586.68,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.3887004026,274,03/12/2009,R.L.A. SW,0,0,0,0,1,9,6,,268,456,44,0,1,0,1,0,1,0,4,2482.63,447.48,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.3915605726,473,17/12/2009,R.L.A. SW,0,0,0,0,1,9,6,,139,469,49,0,1,0,1,0,1,0,4,1674.32,586.68,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.4102168031,410,19/03/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,614,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.4122935444,388,05/02/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,554,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.4156208413,251,12/03/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,588,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.4202621794,367,08/09/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,569,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.4211704096,460,05/02/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,569,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.4246430675,625,16/05/2008,CAPITOL HILL,1,0,0,0,0,26,6,,341,375,100,0,1,0,1,0,0,0,4,2579.31,825.55,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.4287769601,273,13/03/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,486,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.4340175255,543,23/01/2009,OLD CITY I,0,0,1,0,0,25,6,,19,451,2,0,1,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.4357314689,557,06/03/2008,CAPITOL HILL,1,0,0,0,0,26,6,,208,429,113,0,1,0,1,0,1,0,4,2162.06,573.79,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.4449620906,460,05/02/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,554,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.4498200636,581,23/01/2008,OLD CITY I,0,0,1,0,0,25,6,,132,422,84,0,1,0,1,0,1,0,4,2686.97,938.00,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.4508409457,389,25/01/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,588,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.4617917359,392,09/09/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,582,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.4809649837,485,04/02/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,445,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.4817609555,536,22/09/2008,CENTRAL,0,1,0,0,0,5,6,,51,603,4,0,1,0,0,1,1,0,4,672.73,256.62,16160,6.48,203276,3.1,28,20,6.7,75,5.7,12,27,3.2,2.6,13,39,3,0,18,6,0.7
0.4873268705,371,18/06/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,621,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.5031214561,446,14/07/2008,R.L.A. SW,0,0,0,0,1,9,6,,238,515,3,0,1,0,1,0,1,0,4,1332.65,586.76,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.50896484,379,28/02/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,561,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.544719828,426,31/12/2009,R.L.A. SW,0,0,0,0,1,9,6,,84,528,49,0,1,0,1,0,1,0,4,1674.32,586.68,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.5524380662,476,08/12/2009,R.L.A. SW,0,0,0,0,1,9,6,,83,523,49,0,1,0,1,0,1,0,4,1674.32,586.68,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.5660411883,426,18/12/2009,R.L.A. SW,0,0,0,0,1,9,6,,107,528,49,0,1,0,1,0,1,0,4,1674.32,586.68,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.5683884417,484,29/09/2009,OLD CITY I,0,0,1,0,0,25,6,,278,377,82,0,1,0,1,0,1,0,4,2648.51,562.49,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5696782387,278,07/12/2009,R.L.A. SW,0,0,0,0,1,9,6,,347,463,42,0,1,0,1,0,1,0,4,2220.13,118.87,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.5704100738,351,21/05/2009,R.L.A. SW,0,0,0,0,1,9,6,,226,485,42,0,1,0,1,0,1,0,4,1502.94,388.63,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.5809489151,369,19/03/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,621,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.593562514,524,07/04/2008,CAPITOL HILL,1,0,0,0,0,26,6,,352,380,100,0,1,0,1,0,0,0,4,2579.31,825.55,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.5941390573,452,15/01/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,569,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.6023783257,391,01/10/2008,R.L.A. SW,0,0,0,0,1,9,6,,238,486,3,0,1,0,1,0,1,0,4,1332.63,586.76,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.6029445763,406,14/02/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,561,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.6031668285,474,16/01/2008,OLD CITY I,0,0,1,0,0,25,6,,132,422,84,0,1,0,1,0,1,0,4,2686.97,938.00,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.6321114544,414,22/02/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,621,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.641354959,518,03/11/2009,OLD CITY II,0,0,0,1,0,7,6,,54,454,4,0,1,0,1,1,1,0,4,1114.41,381.79,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.6424031413,435,13/03/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,445,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.6634161476,406,13/03/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,614,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.6668778775,452,16/12/2009,R.L.A. SW,0,0,0,0,1,9,6,,172,467,49,0,1,0,1,0,1,0,4,1674.32,586.68,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.6689358591,468,17/01/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,561,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.6761168191,464,08/07/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,569,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.6952254082,455,03/04/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,554,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.6991880716,384,01/07/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,575,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.7027437009,473,26/12/2008,CENTRAL,0,1,0,0,0,5,6,,51,603,4,0,1,0,0,1,1,0,4,672.73,256.62,16160,6.48,203276,3.1,28,20,6.7,75,5.7,12,27,3.2,2.6,13,39,3,0,18,6,0.7
0.7030895157,379,11/09/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,517,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.7033674157,380,26/08/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,569,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.7132460535,599,27/07/2009,OLD CITY I,0,0,1,0,0,25,6,,597,710,135,0,1,0,1,0,1,0,4,1497.04,642.90,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.7144951729,425,02/06/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,554,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.7477037674,524,10/03/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,445,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.7520515569,576,01/08/2008,CAPITOL HILL,1,0,0,0,0,26,6,,198,407,113,0,1,0,1,0,1,0,4,2162.17,573.30,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.757409908,345,19/03/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,614,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.7579602083,455,19/03/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,561,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.7582422426,476,30/12/2009,CENTRAL,0,1,0,0,0,5,6,,57,557,18,0,1,0,1,1,1,0,4,640.11,155.28,16160,6.48,203276,3.6,24,20,6.7,75,5.7,12,27,3.2,2.6,13,39,7,0,18,6,0.7
0.7716770707,365,15/09/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,575,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.7716793714,498,10/12/2009,R.L.A. SW,0,0,0,0,1,9,6,,83,528,49,0,1,0,1,0,1,0,4,1674.32,586.68,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.7742365763,354,30/10/2009,R.L.A. SW,0,0,0,0,1,9,6,,238,536,4,0,1,0,1,0,1,0,4,1332.63,586.76,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.7784362683,466,03/03/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,447,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.7807950924,403,13/08/2009,R.L.A. SW,0,0,0,0,1,9,6,,205,447,50,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.7842769277,554,06/10/2008,CENTRAL,0,1,0,0,0,5,6,,69,673,4,0,1,0,0,1,1,0,4,672.73,256.62,16160,6.48,203276,3.1,28,20,6.7,75,5.7,12,27,3.2,2.6,13,39,3,0,18,6,0.7
0.8122896388,424,17/01/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,486,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.8188575833,478,09/09/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,561,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.8203474194,405,05/03/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,561,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.8221348901,352,09/09/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,614,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.8245711015,225,11/09/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,621,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.8264605865,361,01/10/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,588,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.8495660229,256,04/04/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,517,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.8497872755,591,11/03/2008,CAPITOL HILL,1,0,0,0,0,26,6,1,152,406,208,0,1,0,1,0,1,1,4,2303.09,236.22,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.8595301761,349,09/12/2009,R.L.A. SW,0,0,0,0,1,9,6,,205,588,50,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.8660480726,453,23/12/2009,R.L.A. SW,0,0,0,0,1,9,6,,84,528,49,0,1,0,1,0,1,0,4,1674.32,586.68,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.8677836685,576,04/09/2009,CAPITOL HILL,1,0,0,0,0,26,6,1,217,394,209,0,1,0,1,0,1,1,4,2244.47,230.90,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.8767355329,443,12/02/2009,OLD CITY I,0,0,1,0,0,25,6,,19,451,2,0,1,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.8859707163,463,19/09/2008,CENTRAL,0,1,0,0,0,5,6,,51,540,4,0,1,0,0,1,1,0,4,672.73,256.62,16160,6.48,203276,3.1,28,20,6.7,75,5.7,12,27,3.2,2.6,13,39,3,0,18,6,0.7
0.8873917967,529,24/07/2009,OLD CITY II,0,0,0,1,0,7,6,,54,454,4,0,1,0,1,1,1,0,4,1114.41,381.79,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.8901855522,260,05/02/2008,R.L.A. SW,0,0,0,0,1,9,6,,205,614,49,0,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
